COMPANY_ID,COMPANY_NAME,PHONE_NUMBER,ADDRESS,ROAD_ADDRESS
COM_11,(주)더프라자 언주,02-511-6741,서울특별시 강남구 논현동 235-9번지,서울특별시 강남구 봉은사로 209. 지하1층 (논현동)
COM_12,(주)더한 오리엔스 호텔 & 레지던스,02-2280-8000,서울특별시 중구 예장동 2-19번지 지하2층,서울특별시 중구 삼일대로2길 50. 지하2층 (예장동)
COM_13,(주)데일리짐,,서울특별시 동작구 사당동 252-17번지,서울특별시 동작구 사당로 215 (사당동. 서림빌딩)
COM_14,(주)동진카운티스포츠센터,841-2300,서울특별시 영등포구 신길동 7-4번지,
COM_15,(주)루케테,,서울특별시 도봉구 쌍문동 벽산프라자 B01호,서울특별시 도봉구 도당로 7. 지하층 B01호 (쌍문동. 벽산프라자)
COM_16,(주)리조트휘트니스 PT 구로디지털단지점,,서울특별시 구로구 구로동 1128-4 HK-Tower 지하1층,서울특별시 구로구 디지털로32가길 18. 지하1층 (구로동. H.K TOWER)
COM_17,(주)마이다스(362),02-545-9682,서울특별시 강남구 삼성동 50-2번지 힐스테이트2단지 상가동 501. 502호 ,서울특별시 강남구 봉은사로 471 (삼성동)
COM_18,(주)머슬인더박스,02-2231-3200,서울특별시 중구 황학동 2545 롯데캐슬베네치아,서울특별시 중구 청계천로 400. 2032호 (황학동. 롯데캐슬베네치아)
COM_19,(주)머슬컴퍼니 머슬프렌즈짐,,서울특별시 중구 흥인동 13-1번지,서울특별시 중구 다산로46길 17. 청계천두산위브더제니스 2층 207호~209호호 (흥인동)
COM_20,(주)바디스타,02-2038-0117,,서울특별시 중구 마른내로 34 (초동. (주)케이티앤지을지로타워)
COM_21,(주)바디스타,,서울특별시 서초구 반포동 19-4 강남고속버스터미널,서울특별시 서초구 신반포로 194. 강남고속버스터미널 1층 (반포동)
COM_22,(주)바디채널 길동역점,02-488-4885,서울특별시 강동구 길동 412-8,서울특별시 강동구 양재대로 1465. 8층 (길동)
COM_23,(주)바디채널 신촌이대역점,0507-1473-2117,서울특별시 서대문구 대현동 101-17 해암빌딩,서울특별시 서대문구 신촌로 155. 해암빌딩 5층 (대현동)
COM_24,(주)바디채널 여의도,,서울특별시 영등포구 여의도동 44-22 호성빌딩,서울특별시 영등포구 여의대방로65길 24. 호성빌딩 (여의도동)
COM_25,(주)바운스 트램폴린파크 삼성센터,02-554-0150,서울특별시 강남구 대치동 983-1번지 해암빌딩,서울특별시 강남구 영동대로 325. B3층 (대치동. 해암빌딩)
COM_26,(주)벤골프,02-783-7870,서울특별시 영등포구 여의도동 24-5 한마루빌딩,서울특별시 영등포구 여의나루로 81. 한마루빌딩 지하1층 (여의도동)
COM_27,(주)부티짐,,서울특별시 노원구 상계동 323-16,서울특별시 노원구 노해로 517. 2층 (상계동)
COM_28,(주)뷰티짐,02-6334-0717,서울특별시 노원구 상계동 323-16,서울특별시 노원구 노해로 517. 3층 (상계동)
COM_29,(주)비스코 헬스케어,02-3424-4455,서울특별시 광진구 구의동 546-4 12층 001호,서울특별시 광진구 광나루로56길 85. 테크노-마트21 12층 001호 (구의동)
COM_30,(주)센터원웰니스,,서울특별시 중구 수하동 67번지,서울특별시 중구 을지로5길 26 (수하동)
COM_31,(주)스퀘어짐,02-3663-0251,서울특별시 강서구 등촌동 662-3번지 신송타워 지하1층 B1-01호~B1-03호,서울특별시 강서구 화곡로63길 93. 지하1층 B1-01호~B1-03호 (등촌동. 신송타워)
COM_32,(주)스퀘어짐 당산점,2638-0251,서울특별시 영등포구 당산동5가 8번지,서울특별시 영등포구 당산로 203. 지하1층 113호 (당산동5가. 데시앙루브)
COM_33,(주)스포니스,,서울특별시 강남구 삼성동 109 NSC빌딩,서울특별시 강남구 영동대로112길 38. NSC빌딩 지하1층 (삼성동)
COM_34,(주)스포니스 성북점,02-2135-4342,서울특별시 성북구 성북동 184-5,서울특별시 성북구 성북로6길 26. 지하 1층 (성북동)
COM_35,(주)스포니스 양재역점,,서울특별시 서초구 서초동 1361-1,서울특별시 서초구 강남대로 267. B1층 (서초동)
COM_36,(주)스포짐앤밀론,,서울특별시 중구 을지로2가 205,서울특별시 중구 삼일대로 358 (을지로2가. 신한LTower)
COM_37,(주)스포짐옐로우 신당역점,02-2233-8487,서울특별시 중구 황학동 2523번지 황학 아크로타워,서울특별시 중구 퇴계로 447. 지하층 B142호 (황학동. 황학 아크로타워)
COM_38,(주)신안관광 호텔리베라 체력단련장,02-3438-4125,서울특별시 강남구 청담동 53-7 리베라호텔,서울특별시 강남구 영동대로 737. 리베라호텔 지하2층 (청담동)
COM_39,(주)아이비스마트,02-6670-9219,서울특별시 영등포구 여의도동 45-21번지 ABL타워,서울특별시 영등포구 의사당대로 147. ABL타워 (여의도동)
COM_40,(주)앤트홀딩스/앤트짐(ANT GYM),,서울특별시 강남구 논현동 85 BOB빌딩,서울특별시 강남구 언주로133길 31. BOB빌딩 지하 1층 (논현동)
COM_41,(주)업짐,,서울특별시 마포구 합정동 455-11,서울특별시 마포구 동교로8안길 35-1. 지하1층.1층.2층 (합정동)
COM_42,(주)에이블짐 교대역점,02-2088-3036,서울특별시 서초구 서초동 1674-4번지 하림인터내셔날빌딩,서울특별시 서초구 서초대로 320. 하림인터내셔날빌딩 지하2층 (서초동)
COM_43,(주)에이블짐 불광지점,02-6949-1002,서울특별시 은평구 불광동 554-1 불광동라비앙프라자 지층,서울특별시 은평구 불광로 60. 불광동라비앙프라자 지층 (불광동)
COM_44,(주)에이치코어랩,,서울특별시 강남구 역삼동 615-33,서울특별시 강남구 봉은사로16길 32 (역삼동)
COM_45,(주)엑스알그라운드,02-966-1122,서울특별시 동대문구 회기동 77-40번지 한성베스트빌,서울특별시 동대문구 이문로 19. 지.2.3층 (회기동. 한성베스트빌)
COM_46,(주)엠알티핏,02-591-4343,서울특별시 서초구 반포동 90-1 가나빌딩,서울특별시 서초구 서래로6길 4. 가나빌딩 지하1층 (반포동)
COM_47,(주)영자피트니스 이수방배,599-1740,서울특별시 서초구 방배동 1823,서울특별시 서초구 동작대로 지하 134 (방배동)
COM_48,(주)옥수 투엑스 휘트니스,02-2299-0044,서울특별시 성동구 옥수동 474,서울특별시 성동구 독서당로 166. B201호 (옥수동. 성원상떼뷰)
COM_49,(주)올리바컴퍼니,02-579-0576,서울특별시 서초구 양재동 80번지 상록빌딩,서울특별시 서초구 강남대로 148. 상록빌딩 지하2층 (양재동)
COM_50,(주)올어바웃바디,02-511-6754,서울특별시 강남구 논현동 234-4번지 2.3층 ,서울특별시 강남구 봉은사로29길 11. 2.3층 (논현동)
COM_51,(주)옵티멈,2240-4600,서울특별시 송파구 신천동 7-12번지 5층,서울특별시 송파구 올림픽로35가길 16 (신천동. 송파 FUN STADIUM)
COM_52,(주)우원지에스(데시앙포레휘트니스),3421-3577,서울특별시 중랑구 신내동 817,서울특별시 중랑구 신내역로 165 (신내동. 신내우디안 2단지아파트 휘트니스센터)
COM_53,(주)운동의 정석,,서울특별시 성동구 도선동 53 한성아펠타워,서울특별시 성동구 왕십리로 322. 한성아펠타워 B1~B3호 (도선동)
COM_54,(주)이아스피스 명동센터,3454-0611,서울특별시 중구 명동2가 31-1번지,
COM_55,(주)인스타짐 구로디지털단지역점,,서울특별시 구로구 구로동 197-48 에이스테크노타워Ⅲ,서울특별시 구로구 디지털로29길 38. 에이스테크노타워Ⅲ B103. 104호호 (구로동)
COM_56,(주)인어스휘트니스,02-511-2225,서울특별시 강남구 삼성동 107 미켈란 107 지하2층,서울특별시 강남구 영동대로 602 (삼성동)
COM_57,(주)일원투엑스휘트니스,02-3412-9811,서울특별시 강남구 일원동 717번지 삼성생명 일원동 빌딩,서울특별시 강남구 일원로 115. 삼성생명 일원동 빌딩 B202호 (일원동)
COM_58,(주)잠실투엑스 휘트니스,,서울특별시 송파구 잠실동 22-6번지 지층1-19,서울특별시 송파구 올림픽로 145. 지층층 1-19호 (잠실동)
COM_59,(주)잠실투엑스휘트니스,02-2043-9811,서울특별시 송파구 가락동 80번지 송파성원쌍떼빌 B01. B04 ,서울특별시 송파구 송파대로28길 27 (가락동. 송파성원쌍떼빌)
COM_60,(주)잠원투엑스휘트니스,02-533-9811,서울특별시 서초구 잠원동 72-3번지,서울특별시 서초구 잠원로3길 40. 지층 1호 (잠원동. 태남홀딩스)
COM_61,(주)제이브로짐,070.8129.3678,서울특별시 강남구 청담동 3-11번지 지하1층,서울특별시 강남구 선릉로148길 41 (청담동.지하1층)
COM_62,(주)제이브로짐,070-8129-3678,서울특별시 강남구 청담동 20-13번지 B1층,서울특별시 강남구 선릉로148길 40. B1층 (청담동)
COM_63,(주)조선호텔앤리조트 센터필드 피트니스클럽,02-6985-7141,서울특별시 강남구 역삼동 676 센터필드,서울특별시 강남구 테헤란로 231. 센터필드 EAST동 3층 (역삼동)
COM_64,(주)조선호텔앤리조트스테이트타워남산GYM,,서울특별시 중구 회현동2가 88,서울특별시 중구 퇴계로 100 (회현동2가)
COM_65,(주)짐사이어티,,서울특별시 양천구 신정동 995-1번지 지층,서울특별시 양천구 목동로 185. 지층 (신정동)
COM_66,(주)케이에스 스포짐컴퍼니,1661-7254,서울특별시 강남구 대치동 1024번지 지하1층,서울특별시 강남구 도곡로 408 (대치동. 지하1층)
COM_67,(주)케이에스스포짐,02-2732-0020,서울특별시 종로구 견지동 110 종로1가 대성 스카이렉스,서울특별시 종로구 삼봉로 95. 종로1가 대성 스카이렉스 지하1층 비101-112호 (견지동)
COM_68,(주)크로스핏엑스,,서울특별시 마포구 서교동 344-6번지 지하1층,서울특별시 마포구 와우산로23길 9 (서교동. 지하1층)
COM_69,(주)킹콩휘트니스,3280-0055,서울특별시 동작구 상도동 27-27번지 3층,서울특별시 동작구 상도로 222 (상도동. 재웅빌딩)
COM_70,(주)타워호텔,,서울특별시 중구 장충동2가 산 5-5번지,
COM_71,(주)타이거알유(계동지점),02-766-7262,서울특별시 종로구 원서동 181,서울특별시 종로구 창덕궁길 19 (원서동)
COM_72,(주)파크짐 서울역점,2236-2232,서울특별시 중구 봉래동1가 10,서울특별시 중구 칠패로 42 (봉래동1가)
COM_73,(주)팬텀짐,02-6672-7007,서울특별시 강서구 마곡동 801,서울특별시 강서구 공항대로 236. B1층 (마곡동)
COM_74,(주)프롬더바디,,서울특별시 성동구 성수동1가 656-75,서울특별시 성동구 왕십리로 115. 9층 905호 (성수동1가)
COM_75,(주)피기블라인더스,,서울특별시 강남구 청담동 87-5,서울특별시 강남구 도산대로 413. 지하2층 (청담동)
COM_76,(주)피엠코퍼레이션,,서울특별시 강남구 청담동 53번지 우산빌딩,서울특별시 강남구 도산대로 542. 우산빌딩 2층 (청담동)
COM_77,(주)피프티핏,070-8633-6674,서울특별시 영등포구 신길동 1328,서울특별시 영등포구 영등포로 420-6. 1층 (신길동)
COM_78,(주)한국그룹운동개발원,,서울특별시 송파구 가락동 49번지,서울특별시 송파구 송이로 91. 5층 (가락동)
COM_79,(주)허공,02  392 0988,서울특별시 서대문구 영천동 100번지 독립문삼호아파트상가 2-7,서울특별시 서대문구 독립문로 10. 3층 (영천동. 삼호아파트)
COM_80,(주)휴메이크,,서울특별시 서초구 서초동 1459-12번지 지하2층호,서울특별시 서초구 반포대로 34. 지하1층 (서초동)
COM_81,(피투사) FIT U.S.A 신도림점,02-8636-0887,서울특별시 구로구 신도림동 642번지 신도림대림1.2차아파트 대림2차 상가동 2층호,서울특별시 구로구 신도림로 16. 대림2차 상가동 2층 (신도림동. 신도림대림1.2차아파트)
COM_82,:O GYM,,서울특별시 관악구 봉천동 1685-32 2.3층 ,서울특별시 관악구 남부순환로 1917. 2.3층 (봉천동)
COM_83,1% 퍼스널 트레이닝,02-942-0328,서울특별시 성북구 하월곡동 29-91번지 그린빌딩 B1층,서울특별시 성북구 화랑로 77. 그린빌딩 B1층 (하월곡동)
COM_84,100일 PT 샵,070-7534-9682,서울특별시 종로구 사직동 9번지,서울특별시 종로구 사직로8길 4. 301동 B108호 (사직동. 광화문풍림스페이스본)
COM_85,101퍼센트짐,,서울특별시 동대문구 회기동 108-6,서울특별시 동대문구 경희대로 19-5 (회기동)
COM_86,101퍼센트짐,,서울특별시 동대문구 회기동 42-77,서울특별시 동대문구 회기로13길 21. 지하1층 (회기동)
COM_87,15짐,,서울특별시 은평구 갈현동 431-5,서울특별시 은평구 연서로29길 24. 4층 (갈현동)
COM_88,1984PTstudio(461),,서울특별시 강남구 삼성동 153-44번지 3층,서울특별시 강남구 테헤란로87길 45. 3층 (삼성동. 보현빌딩)
COM_89,1986 피트니스,,서울특별시 강서구 등촌동 628 등촌동노블리움오피스텔,서울특별시 강서구 양천로 500. 등촌동노블리움오피스텔 308호 (등촌동)
COM_90,1st Class GYM,,서울특별시 마포구 상암동 1605번지 지하1층 1065호,서울특별시 마포구 월드컵북로 396 (상암동. 누리꿈스퀘어)
COM_91,2002헬스타운,,서울특별시 중구 중림동 398-1번지,
COM_92,206짐,,서울특별시 강남구 삼성동 51 청송빌딩,서울특별시 강남구 삼성로 605. 청송빌딩 (삼성동)
COM_93,220pt,,서울특별시 금천구 독산동 1150 금천 롯데캐슬 골드파크 2차,서울특별시 금천구 벚꽃로 30. 205동 220호 (독산동. 금천 롯데캐슬 골드파크 2차)
COM_94,2351 필라테스&짐,02-865-2017,서울특별시 관악구 신림동 1668 3층,서울특별시 관악구 남부순환로 1369. 3층 (신림동. 관악농협농산물백화점)
COM_95,247휘트니스 엔 필라테스,02-365-9955,,서울특별시 서대문구 신촌로37길 20 (북아현동)
COM_96,24시 PT&태닝,,서울특별시 강남구 개포동 1258-6 유림빌딩,서울특별시 강남구 개포로 233. 유림빌딩 (개포동)
COM_97,2K gym,02-430-9682,서울특별시 송파구 가락동 99-7,서울특별시 송파구 중대로 105 (가락동)
COM_98,2MR 휘트니스,02-3437-4321,서울특별시 광진구 능동 283-15번지,서울특별시 광진구 능동로 268. 2층 (능동)
COM_99,365PT,,서울특별시 광진구 능동 236-1,서울특별시 광진구 천호대로 576. 지층 (능동)
COM_100,3GYM,24644787,서울특별시 성동구 성수동1가 656-945,서울특별시 성동구 왕십리로14길 30-3. 2층 (성수동1가)
COM_101,3S gym,02-2231-7970,서울특별시 중구 신당동 288-17번지,서울특별시 중구 청구로4길 19 (신당동)
COM_102,3Y짐,,서울특별시 서대문구 북가좌동 309-3 문화빌딩,서울특별시 서대문구 응암로 79. 문화빌딩 201호 (북가좌동)
COM_103,3Y짐,,서울특별시 서대문구 북가좌동 292-1,서울특별시 서대문구 응암로 108. 지하1층 (북가좌동)
COM_104,4 in 1 PT,,서울특별시 구로구 고척동 195-13 종만빌딩,서울특별시 구로구 고척로 228-6. 종만빌딩 지층 1호 (고척동)
COM_105,4TP fitness,6925-0909,서울특별시 서초구 반포동 55-2번지 지하중2층. 지하2층. 지하3층 ,서울특별시 서초구 고무래로 18-4 (반포동. 지하중2층. 지하2층. 지하3층)
COM_106,63 피트니스,7077018811,서울특별시 영등포구 여의도동 60 63한화생명빌딩,서울특별시 영등포구 63로 50. 63한화생명빌딩 40층 (여의도동)
COM_107,63피트니스,,서울특별시 강서구 등촌동 726 가양역 두산위브,서울특별시 강서구 공항대로45길 15. B102~B103호 (등촌동. 가양역 두산위브)
COM_108,6층 PT의 자격,,서울특별시 강서구 마곡동 794-1 우성에스비타워,서울특별시 강서구 강서로 385. 우성에스비타워 6층 609호 (마곡동)
COM_109,711GYM,02-725-2711,서울특별시 종로구 통의동 66번지,서울특별시 종로구 자하문로 18-1. 지하1층 (통의동)
COM_110,714GYM,,서울특별시 광진구 구의동 220-52,서울특별시 광진구 광나루로52길 98. 지하1층 (구의동)
COM_111,719 studio,,서울특별시 서초구 반포동 719-3번지,서울특별시 서초구 사평대로53길 93-19 (반포동)
COM_112,86 피티(PT),02-451-1386,서울특별시 강남구 일원동 642-11,서울특별시 강남구 양재대로55길 37. 403호 (일원동)
COM_113,88헬스클럽,,서울특별시 중구 남대문로4가 3-5번지,
COM_114,926fit,,서울특별시 성북구 장위동 218-32,서울특별시 성북구 월계로 172. 4층 (장위동)
COM_115,929 P.T studio,,서울특별시 송파구 석촌동 297-27 3층,서울특별시 송파구 송파대로37길 22-1. 3층 (석촌동)
COM_116,9's(나인스) PT STUDIO,6032-9591,서울특별시 서초구 방배동 421-23번지 명림빌딩 지하2층,서울특별시 서초구 방배천로24길 11 (방배동. 명림빌딩 지하2층)
COM_117,A.T.X (에이티엑스피트니스),,서울특별시 서초구 방배동 909-11 나이스빌,서울특별시 서초구 효령로31길 10. 나이스빌 (방배동)
COM_118,AB휘트니스클럽,02-741-3303,서울특별시 종로구 명륜2가 211번지 유니지오 빌딩 6층,서울특별시 종로구 성균관로 12 (명륜2가)
COM_119,Ace private gym(355),,서울특별시 강남구 도곡동 467-19번지 현대비전21 307호,서울특별시 강남구 언주로30길 10 (도곡동)
COM_120,ACTIVE 8,,서울특별시 강서구 염창동 282-11 양화빌딩,서울특별시 강서구 공항대로 643. 양화빌딩 3층 (염창동)
COM_121,AC호텔 바이메리어트 서울강남,02-2050-6000,서울특별시 강남구 역삼동 642,서울특별시 강남구 테헤란로25길 10 (역삼동)
COM_122,Agym 쌍문점,,서울특별시 도봉구 쌍문동 315-43,서울특별시 도봉구 도봉로109길 62. 2층 (쌍문동)
COM_123,AII For U GYM,2298-7071,서울특별시 성동구 금호동4가 800 대우(아)상가 201호,서울특별시 성동구 독서당로 272. 상가동 201호 (금호동4가. 금호동 대우아파트)
COM_124,AIM-FIT(에임핏),,서울특별시 강남구 신사동 589-18 한서빌딩,서울특별시 강남구 논현로152길 37. 한서빌딩 3층 (신사동)
COM_125,Aja sporex,2128-6800,서울특별시 중구 회현동1가 204번지 메사빌딩 13층,
COM_126,AKA 크로스핏,2659-5598,서울특별시 강서구 등촌동 678-13번지 B1층,서울특별시 강서구 강서로 392-11. B1층 (등촌동. 진성프라자)
COM_127,AK운동맞춤센터,02-777-3579,서울특별시 용산구 용산동2가 23번지,서울특별시 용산구 신흥로 72 (용산동2가. 남산헬스)
COM_128,AML(Athletic Movement Lab),,서울특별시 강남구 논현동 242-14 GOOD,서울특별시 강남구 선릉로127길 10. GOOD 401호 (논현동)
COM_129,ARC PT STUDIO,,서울특별시 강남구 역삼동 832-21번지 태양21,서울특별시 강남구 역삼로 110. 태양21 지하1층 (역삼동)
COM_130,ARDIEM PT,,서울특별시 성북구 하월곡동 88-747,서울특별시 성북구 동소문로 304. 5층 (하월곡동)
COM_131,AR휘트니스,,서울특별시 송파구 거여동 566,서울특별시 송파구 양산로 40. 지하1층 (거여동)
COM_132,A's휘트니스여성헬스,444-2537,서울특별시 광진구 구의동 257-130번지,서울특별시 광진구 자양로18길 31  (구의동)
COM_133,Awaken Strength,,서울특별시 강남구 논현동 158-34,서울특별시 강남구 학동로6길 51. 지층 (논현동)
COM_134,B&B(143),517-6606,서울특별시 강남구 논현동 87-5 지상2층,서울특별시 강남구 학동로 205  (논현동.지상2층)
COM_135,B.S.T GYM,070-4251-3451,서울특별시 마포구 서교동 441-5번지,서울특별시 마포구 월드컵로 82 (서교동)
COM_136,Back Fituess,,서울특별시 송파구 가락동 36-4,서울특별시 송파구 중대로 187 (가락동. 가락빌딩 2.3층)
COM_137,Back Gym(백짐),,서울특별시 강남구 삼성동 42-2,서울특별시 강남구 봉은사로63길 14. B1층 (삼성동)
COM_138,BALANCED,,서울특별시 강남구 논현동 111-37,서울특별시 강남구 선릉로135길 4. 지하2층 (논현동)
COM_139,BAN(반),02.2297-6865,서울특별시 성동구 금호동1가 633,서울특별시 성동구 금호로 100. 상가동 210~216호 (금호동1가. 벽산아파트)
COM_140,Banyan Tree Club&SPA Seoul Fitness club,2250-8000,서울특별시 중구 장충동2가 산 5-5번지,
COM_141,Beautiful Evolution,02-792-4362,서울특별시 용산구 보광동 216-88번지,서울특별시 용산구 장문로 74. 3층 (보광동)
COM_142,BEEFIT STUDIO,,서울특별시 서초구 우면동 2-9 태성빌딩,서울특별시 서초구 바우뫼로6길 8-4. 2층 (우면동)
COM_143,Beyond Fitness Club,,서울특별시 강남구 역삼동 799-19 일성빌딩,서울특별시 강남구 도곡로 181. 일성빌딩 지하1층 (역삼동)
COM_144,B-GYM,,서울특별시 강서구 화곡동 1096-29,서울특별시 강서구 공항대로44길 11. 지하1층 (화곡동)
COM_145,Billion GYM(빌리언짐),,서울특별시 영등포구 양평동3가 2-3,서울특별시 영등포구 선유동1로 31-2. 1.2.3층 (양평동3가)
COM_146,BM,,서울특별시 강남구 신사동 663-17번지 압구정빌딩,서울특별시 강남구 선릉로157길 14-7. 압구정빌딩 4층 (신사동)
COM_147,BM 휘트니스클럽,02-922-4222,서울특별시 성북구 보문동4가 16번지,서울특별시 성북구 보문로 94. 7층 (보문동4가. 화성빌딩)
COM_148,BMLSTUDIO 비엠엘 스튜디오,,서울특별시 강남구 역삼동 799-18,서울특별시 강남구 논현로63길 25. 3층 (역삼동)
COM_149,BNB 퍼스널 트레이닝 스튜디오,,서울특별시 강남구 신사동 642-20,서울특별시 강남구 압구정로46길 35. 2층 (신사동)
COM_150,BOBS GYM(밥스짐),,서울특별시 중랑구 상봉동 102-57 상봉타워,서울특별시 중랑구 면목로 490. 지하1층 (상봉동. 상봉타워)
COM_151,Body Atelier,,서울특별시 송파구 장지동 904-2 센트라포레,서울특별시 송파구 위례순환로 478. 센트라포레 1101호 (장지동)
COM_152,BODY CPR,,서울특별시 노원구 상계동 735-6 백경약국,서울특별시 노원구 동일로217가길 23. 백경약국 3층 (상계동)
COM_153,BODY EFFECT,,서울특별시 중랑구 중화동 284-10 SM빌딩,서울특별시 중랑구 동일로 822. 3층 (중화동)
COM_154,BODY119(바디119),,서울특별시 광진구 광장동 250번지,서울특별시 광진구 아차산로 599 (광장동. 광장동 신동아 파밀리에)
COM_155,BodyCafe,02-412-2253,서울특별시 송파구 방이동 207-2번지 5층,서울특별시 송파구 위례성대로18길 31-12 (방이동)
COM_156,BREAK CALORIE,070-8877-9898,서울특별시 강서구 마곡동 739-2번지 우성르보아투 208호,서울특별시 강서구 마곡중앙5로 87. 208호 (마곡동. 우성르보아투)
COM_157,BTY GYM,02-6402-1380,서울특별시 송파구 잠실동 313-8 지층 02호,서울특별시 송파구 백제고분로 142. 지층 02호 (잠실동)
COM_158,C&S휘트니스,521-5337,서울특별시 서초구 서초동 1597-4번지 (지1층),서울특별시 서초구 사임당로 32  (서초동.(지1층))
COM_159,CD BOXING FIT,02-555-8119,서울특별시 강남구 역삼동 798-18번지 상운빌딩,서울특별시 강남구 도곡로 191. 상운빌딩 3층 (역삼동)
COM_160,Change Your Body (체인지 유어 바디),,서울특별시 강동구 암사동 503-23 태성프라자,서울특별시 강동구 올림픽로 787. 태성프라자 4층 (암사동)
COM_161,Choi's Body Balance,,서울특별시 광진구 구의동,서울특별시 광진구 자양로18길 67 (구의동)
COM_162,CLUB GYM,,서울특별시 송파구 방이동 159-15번지,서울특별시 송파구 가락로 273. 102호 (방이동)
COM_163,CMB피트니스,02-830-8822,서울특별시 관악구 신림동 1738 파로스프라자,서울특별시 관악구 난곡로 100. 102~105호 (신림동. 파로스프라자)
COM_164,CM헬스,02-2275-0776,서울특별시 중구 충무로3가 49번지 엘크루 메트로시티,서울특별시 중구 충무로 13. 엘크루 메트로시티 205호 (충무로3가)
COM_165,Coca Muscle 휘트니스,,서울특별시 강서구 화곡동 778-15번지,서울특별시 강서구 곰달래로 261 (화곡동)
COM_166,COGIT(코지트),,서울특별시 종로구 신문로2가 1-102 104호,서울특별시 종로구 경희궁길 36. 104호 (신문로2가)
COM_167,CORE LAB,02-2631-9109,서울특별시 영등포구 문래동3가 82-25 아라비즈타워 308호,서울특별시 영등포구 문래로 83. 아라비즈타워 3층 308호 (문래동3가)
COM_168,coworker(코워커),,서울특별시 광진구 구의동 66-61,서울특별시 광진구 광나루로 531. 지층 (구의동)
COM_169,CrossFit Movement,02-2632-0988,서울특별시 영등포구 영등포동8가 42-1번지,서울특별시 영등포구 영신로 228-6 (영등포동8가. 한양아이클래스오피스텔 B102호)
COM_170,Crossfit 피어스 배틀,,서울특별시 송파구 잠실동 192-10번지,서울특별시 송파구 올림픽로10길 16 (잠실동)
COM_171,CUBA FIT(쿠바핏),,서울특별시 마포구 상암동 4-2번지 4층,서울특별시 마포구 매봉산로2길 15. 4층 (상암동)
COM_172,D.O.B 휘트니스,02-888-8735,서울특별시 관악구 봉천동 1718번지 관악벽산블루밍아파트 상가 1층,서울특별시 관악구 은천로 93 (봉천동. 벽산블루밍아파트)
COM_173,D_GYM,02-6487-9008,서울특별시 성동구 성수동1가 13-155,서울특별시 성동구 상원길 46 (성수동1가)
COM_174,DAGYM-FITNESS,,서울특별시 양천구 목동 657-21번지 등촌빌딩,서울특별시 양천구 등촌로 172. 등촌빌딩 3층 (목동)
COM_175,day one fitness,,서울특별시 금천구 시흥동 892-58번지,서울특별시 금천구 시흥대로50길 31. 1층 (시흥동)
COM_176,DDPT&PILATES,02-6014-2844,서울특별시 중구 신당동 292-95번지,서울특별시 중구 다산로 197-1. 2.3층 (신당동)
COM_177,demarq 상암SDS 피트니스센터,02-6440-7227,서울특별시 마포구 상암동,서울특별시 마포구 월드컵북로60길 24 (상암동. 상암 IT센터 2층)
COM_178,D-GYM,,서울특별시 도봉구 방학동 720-1번지 대상타운현대아파트,서울특별시 도봉구 마들로 624. 대상타운현대아파트 2층 208.209호 (방학동)
COM_179,D-GYM,02-836-7773,서울특별시 영등포구 신길동 480-1 지층,서울특별시 영등포구 대방천로 257. 지층 (신길동)
COM_180,diamond fit,,서울특별시 강남구 대치동 900-41번지,서울특별시 강남구 선릉로76길 36. 2층 (대치동. 명신빌딩)
COM_181,DIVE GYM PRIVATE,,서울특별시 강남구 역삼동 754-2 도곡프라자,서울특별시 강남구 역삼로52길 14. 도곡프라자 3층 (역삼동)
COM_182,DK퍼스널트레이닝,,서울특별시 종로구 명륜2가 24-1 정화빌딩,서울특별시 종로구 창경궁로34길 26. 정화빌딩 4층 (명륜2가)
COM_183,DM휘트니스,463-5790,서울특별시 송파구 송파동 161 미성상가지하,서울특별시 송파구 오금로24길 13 (송파동)
COM_184,DOB휘트니스,02-2615-1402,서울특별시 구로구 오류동 137-8번지 대성빌딩 6층,서울특별시 구로구 오류로8길 57. 6층 (오류동. 대성빌딩)
COM_185,DOUBLE S GYM,02-414-7582,서울특별시 송파구 방이동 108-10번지 성보빌딩,서울특별시 송파구 백제고분로 455. 성보빌딩 2층 (방이동)
COM_186,Double 휘트니스 클럽,02)6080-3451,서울특별시 강북구 수유동 544-1번지,서울특별시 강북구 인수봉로 293  (수유동)
COM_187,DOUM PT,,서울특별시 서초구 반포동 742-18 연우빌딩,서울특별시 서초구 주흥3길 6. 연우빌딩 3층 (반포동)
COM_188,Dr.Line PT GYM,,서울특별시 송파구 송파동 89-5번지,서울특별시 송파구 송파대로 406 (송파동)
COM_189,DRAW BODY,,서울특별시 강서구 마곡동 757-2 마곡나루역프라이빗타워Ⅱ,서울특별시 강서구 마곡중앙로 171. 마곡나루역프라이빗타워Ⅱ 205호 (마곡동)
COM_190,Drop The Fit PT Studio(드랍더핏 피티 스튜디오),,서울특별시 노원구 상계동 749-7,서울특별시 노원구 동일로 1352. 6층 (상계동)
COM_191,DYGYM,,서울특별시 관악구 봉천동 1687-5 케에타워,서울특별시 관악구 남부순환로 1931. 케에타워 지하2층 (봉천동)
COM_192,ELITE FIT 24,02-335-7219,서울특별시 마포구 망원동 377-1번지,서울특별시 마포구 월드컵로 87 (망원동)
COM_193,Elite training center,,,서울특별시 송파구 위례성대로 52. 지하1층 (방이동)
